sample_id,national_id,name,location_link,site,us_state,type,subtypes,Area,rating,has_name,CH_name,source
42,22978,Momo Bistro,"https://www.google.com/maps/place/Momo+Bistro/@34.131453,-118.019618,14z/data=!4m8!1m2!2m1!1sMomo+Bistro!3m4!1s0x80c2dbd62cc270b3:0x89d248a748d372bb!8m2!3d34.131453!4d-118.019618",,California,Taiwanese restaurant,"Taiwanese restaurant, Takeout Restaurant",2,4.1,1,总舖师正宗台菜,"https://www.google.com/maps/place/Momo+Bistro/@34.131444,-118.0193363,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOezSg4nU0Y3VxQ84FHwNCtBs4D4HZ15m7nDwKA!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOezSg4nU0Y3VxQ84FHwNCtBs4D4HZ15m7nDwKA%3Dw152-h86-k-no!7i5312!8i2988!4m15!1m7!3m6!1s0x80c2dbd62cc270b3:0x89d248a748d372bb!2sMomo+Bistro!8m2!3d34.131453!4d-118.019618!16s%2Fg%2F11b8twrp25!3m6!1s0x80c2dbd62cc270b3:0x89d248a748d372bb!8m2!3d34.131453!4d-118.019618!10e5!16s%2Fg%2F11b8twrp25?entry=ttu"
43,17830,East Asia Chinese Buffet Seafood & Sushi,"https://www.google.com/maps/place/East+Asia+Chinese+Buffet+Seafood+%26+Sushi/@31.283186099999998,-92.4776806,14z/data=!4m8!1m2!2m1!1sEast+Asia+Chinese+Buffet+Seafood+%26+Sushi!3m4!1s0x863ab5205ffd92cf:0x50eb5ba822fc7dc2!8m2!3d31.283186099999998!4d-92.4776806",https://www.eastasiala.com/,Louisiana,Chinese restaurant,"Chinese restaurant, Buffet restaurant, Seafood restaurant, Sushi restaurant",2,4.1,0,,
44,30906,China Express,"https://www.google.com/maps/place/China+Express/@47.794363,-103.2807196,14z/data=!4m8!1m2!2m1!1sChina+Express!3m4!1s0x5326b76432a2ce21:0xf83477f4dc8baeab!8m2!3d47.794363!4d-103.2807196",,North Dakota,Chinese restaurant,Chinese restaurant,0,3.3,0,,
45,13303,Islander Restaurant,"https://www.google.com/maps/place/Islander+Restaurant/@41.7025132,-71.40666689999999,14z/data=!4m8!1m2!2m1!1sIslander+Restaurant!3m4!1s0x89e44dbfe455bf79:0x11936e9d9e586a17!8m2!3d41.7025132!4d-71.40666689999999",http://theislanderrestaurant.com/,Rhode Island,Chinese restaurant,Chinese restaurant,2,4,0,,
46,25264,Ming's Palace Restaurant,"https://www.google.com/maps/place/Ming%27s+Palace+Restaurant/@36.9881619,-121.9567622,14z/data=!4m8!1m2!2m1!1sMing%27s+Palace+Restaurant!3m4!1s0x808e157cef197f21:0x1ffc4a85334c49d5!8m2!3d36.9881619!4d-121.9567622",,California,Chinese restaurant,Chinese restaurant,2,4.3,1,明苑,"https://www.google.com/maps/place/Ming's+Palace+Restaurant/@36.9882816,-121.9568126,3a,75y,146.8h,91.54t/data=!3m7!1e1!3m5!1sXOi74fACCOY8e3BF5wQ9Aw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DXOi74fACCOY8e3BF5wQ9Aw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D10.35086%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m14!1m7!3m6!1s0x808e157cef197f21:0x1ffc4a85334c49d5!2sMing's+Palace+Restaurant!8m2!3d36.9881619!4d-121.9567622!16s%2Fg%2F1tfccdnt!3m5!1s0x808e157cef197f21:0x1ffc4a85334c49d5!8m2!3d36.9881619!4d-121.9567622!16s%2Fg%2F1tfccdnt?entry=ttu"
47,18609,Dragon City,"https://www.google.com/maps/place/Dragon+City/@38.0319473,-84.5200473,14z/data=!4m8!1m2!2m1!1sDragon+City!3m4!1s0x88424597a6e60a5f:0x2f800691418ad804!8m2!3d38.0319473!4d-84.5200473",http://www.dragoncitylex.com/,Kentucky,Chinese restaurant,Chinese restaurant,2,4.1,1,龙城,"https://www.google.com/maps/place/Dragon+City/@38.0318602,-84.5201786,3a,77.3y/data=!3m8!1e2!3m6!1sAF1QipPWW1XS57_j1DoYOD2wweJvjNktUuUNwWzdIVg6!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPWW1XS57_j1DoYOD2wweJvjNktUuUNwWzdIVg6%3Dw114-h86-k-no!7i1000!8i750!4m15!1m7!3m6!1s0x88424597a6e60a5f:0x2f800691418ad804!2sDragon+City!8m2!3d38.0319473!4d-84.5200473!16s%2Fg%2F11rn0zfwwm!3m6!1s0x88424597a6e60a5f:0x2f800691418ad804!8m2!3d38.0319473!4d-84.5200473!10e5!16s%2Fg%2F11rn0zfwwm?entry=ttu"
48,9890,Sang Sang Kitchen,"https://www.google.com/maps/place/Sang+Sang+Kitchen/@40.7162078,-73.4999747,14z/data=!4m8!1m2!2m1!1sSang+Sang+Kitchen!3m4!1s0x89c27fdaa25b07cd:0x4b65775da58ff082!8m2!3d40.7162078!4d-73.4999747",,New York,Chinese restaurant,"Chinese restaurant, Delivery Restaurant",2,3.9,1,生生,"https://www.google.com/maps/@40.7162673,-73.5000636,3a,16.6y,130.4h,93.32t/data=!3m6!1e1!3m4!1sYzbvwWOhPzct5Jf7DocZ2g!2e0!7i16384!8i8192?entry=ttu"
49,10048,Chinese Tuxedo,"https://www.google.com/maps/place/Chinese+Tuxedo/@40.7143302,-73.9980357,14z/data=!4m8!1m2!2m1!1sChinese+Tuxedo!3m4!1s0x89c25a26f6ae6fc9:0x621cd96c5c075b63!8m2!3d40.7143302!4d-73.9980357",http://www.chinesetuxedo.com/,New York,Chinese restaurant,Chinese restaurant,2,4.4,0,,
50,19855,Jean Cafe - Noodle Bowl Chinese,"https://www.google.com/maps/place/Jean+Cafe+-+Noodle+Bowl+Chinese/@33.4694216,-88.7691016,14z/data=!4m8!1m2!2m1!1sJean+Cafe+-+Noodle+Bowl+Chinese!3m4!1s0x8886cae1330b8bcb:0x6d733e40591fa98a!8m2!3d33.4694216!4d-88.7691016",https://jean-cafe-noodle-bowl-chinese.business.site/,Mississippi,Chinese restaurant,Chinese restaurant,1,4.4,0,,
51,24456,Fire Wok Express,"https://www.google.com/maps/place/Fire+Wok+Express/@64.7565169,-147.35412599999998,14z/data=!4m8!1m2!2m1!1sFire+Wok+Express!3m4!1s0x51324d44c4e525cd:0x4e7c23bb37dba901!8m2!3d64.7565169!4d-147.35412599999998",http://www.firewoknorthpole.com/,Alaska,Chinese restaurant,"Chinese restaurant, Asian restaurant, Restaurant",2,3.7,1,大快活,"https://www.google.com/maps/place/Fire+Wok+Express/@64.7566709,-147.3543271,33a,38.1y/data=!3m8!1e2!3m6!1sAF1QipO2CBGFVbLNb7zg5RRVNfyYvaFROE7G2z2X4k_n!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipO2CBGFVbLNb7zg5RRVNfyYvaFROE7G2z2X4k_n%3Dw152-h86-k-no!7i5312!8i2988!4m15!1m7!3m6!1s0x51324d44c4e525cd:0x4e7c23bb37dba901!2sFire+Wok+Express!8m2!3d64.7565169!4d-147.354126!16s%2Fg%2F1ttdy2bd!3m6!1s0x51324d44c4e525cd:0x4e7c23bb37dba901!8m2!3d64.7565169!4d-147.354126!10e5!16s%2Fg%2F1ttdy2bd?entry=ttu"
52,14132,Jacky Chen Restaurant,"https://www.google.com/maps/place/Jacky+Chen+Restaurant/@36.867312,-76.401031,14z/data=!4m8!1m2!2m1!1sJacky+Chen+Restaurant!3m4!1s0x89ba9f66a9350cd7:0x6e358a42b89843b4!8m2!3d36.867312!4d-76.401031",http://jackychenportsmouth.com/,Virginia,Chinese restaurant,"Chinese restaurant, Asian restaurant, Delivery Restaurant",2,4.3,0,,
53,23504,Fortune Gourmet Kitchen,"https://www.google.com/maps/place/Fortune+Gourmet+Kitchen/@34.061512799999996,-118.23991559999999,14z/data=!4m8!1m2!2m1!1sFortune+Gourmet+Kitchen!3m4!1s0x80c2c65a5fdf6007:0x795e6e29fa69f11e!8m2!3d34.061512799999996!4d-118.23991559999999",https://www.facebook.com/Fortune-Gourmet-Kitchen-464620616912092/,California,Chinese restaurant,Chinese restaurant,2,4.3,1,幸福楼酒家,"https://www.google.com/maps/place/Fortune+Gourmet+Kitchen/@34.0615128,-118.2400173,6a,54.2y/data=!3m8!1e2!3m6!1sAF1QipN1DdWZ20CmSgDbb9RIb7KRK9aDMMu11zRWvF-z!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipN1DdWZ20CmSgDbb9RIb7KRK9aDMMu11zRWvF-z%3Dw114-h86-k-no!7i4032!8i3024!4m15!1m7!3m6!1s0x80c2c65a5fdf6007:0x795e6e29fa69f11e!2sFortune+Gourmet+Kitchen!8m2!3d34.0615128!4d-118.2399156!16s%2Fg%2F11bbrhmlzy!3m6!1s0x80c2c65a5fdf6007:0x795e6e29fa69f11e!8m2!3d34.0615128!4d-118.2399156!10e5!16s%2Fg%2F11bbrhmlzy?entry=ttu"
54,8648,Beijing Kitchen,"https://www.google.com/maps/place/Beijing+Kitchen/@40.9360121,-73.995988,14z/data=!4m8!1m2!2m1!1sBeijing+Kitchen!3m4!1s0x89c2f038394fc533:0x3aa4625508f386c9!8m2!3d40.9360121!4d-73.995988",,New Jersey,Chinese restaurant,Chinese restaurant,2,4.1,0,,
55,25510,Sam & Lee's Restaurant,"https://www.google.com/maps/place/Sam+%26+Lee%27s+Restaurant/@71.2906909,-156.788874,14z/data=!4m8!1m2!2m1!1sSam+%26+Lee%27s+Restaurant!3m4!1s0x50c2d807a2a81a41:0xd2aee102d436dc4b!8m2!3d71.2906909!4d-156.788874",,Alaska,Chinese restaurant,"Chinese restaurant, American restaurant, Delivery Restaurant",0,4.3,0,,
56,25509,Pagoda Chinese Restaurant & Bar,"https://www.google.com/maps/place/Pagoda+Chinese+Restaurant+%26+Bar/@64.7588955,-147.3545666,14z/data=!4m8!1m2!2m1!1sPagoda+Chinese+Restaurant+%26+Bar!3m4!1s0x51324d448057f1ef:0x150a85283c5bc2a8!8m2!3d64.7588955!4d-147.3545666",http://pagodanorthpole.com/,Alaska,Chinese restaurant,"Chinese restaurant, Asian restaurant, Bar",2,4.5,0,,
57,20113,Seven Spice,"https://www.google.com/maps/place/Seven+Spice/@30.3655103,-97.75032809999999,14z/data=!4m8!1m2!2m1!1sSeven+Spice!3m4!1s0x8644cb980f5f6167:0x438bdbff737dcdba!8m2!3d30.3655103!4d-97.75032809999999",https://sevenspicetogo.com/,Texas,Chinese restaurant,Chinese restaurant,2,4.3,0,,
58,32686,Fine China,"https://www.google.com/maps/place/Fine+China/@36.998612,-91.70188139999999,14z/data=!4m8!1m2!2m1!1sFine+China!3m4!1s0x87d08d865b5d1df1:0xda1e2f490427a5e1!8m2!3d36.998612!4d-91.70188139999999",,Missouri,Chinese restaurant,Chinese restaurant,0,4.4,0,,
59,29985,Lotus Restaurant ( Dine-in open!),"https://www.google.com/maps/place/Lotus+Restaurant+%28+Dine-in+open%21%29/@42.880738099999995,-87.9131554,14z/data=!4m8!1m2!2m1!1sLotus+Restaurant+%28+Dine-in+open%21%29!3m4!1s0x880514f4c01cf261:0xa0fb2a1c258d84fb!8m2!3d42.880738099999995!4d-87.9131554",http://lotusoakcreek.com/,Wisconsin,Chinese restaurant,"Chinese restaurant, Japanese restaurant, Restaurant, Sushi restaurant, Sushi takeaway",2,4,0,,
60,21110,Best Wok,"https://www.google.com/maps/place/Best+Wok/@30.841438999999998,-89.14047599999999,14z/data=!4m8!1m2!2m1!1sBest+Wok!3m4!1s0x889c5f20060c81b5:0x40acce5ca95839fb!8m2!3d30.841438999999998!4d-89.14047599999999",,Mississippi,Chinese restaurant,Chinese restaurant,0,4.2,0,,
61,15104,Zheng Zhong Chinese Restaurant,"https://www.google.com/maps/place/Zheng+Zhong+Chinese+Restaurant/@42.7242131,-110.933821,14z/data=!4m8!1m2!2m1!1sZheng+Zhong+Chinese+Restaurant!3m4!1s0x875672e9855c2f7d:0x18107127c0d4a4f6!8m2!3d42.7242131!4d-110.933821",https://zhengzhongchinesewy.com/,Wyoming,Chinese restaurant,"Chinese restaurant, Asian restaurant, Thai restaurant",0,4,1,郑钟,"https://www.google.com/maps/@41.2762367,-110.3355707,3a,26.6y,10.03h,91.57t/data=!3m7!1e1!3m5!1sbJHGo41wduvE_1EOeOMO9w!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DbJHGo41wduvE_1EOeOMO9w%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D13.858486%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656?entry=ttu"
62,10661,New Century,"https://www.google.com/maps/place/New+Century/@42.1152514,-75.95570479999999,14z/data=!4m8!1m2!2m1!1sNew+Century!3m4!1s0x89daee57cf5edbdd:0xc6a7766f34fe4eb2!8m2!3d42.1152514!4d-75.95570479999999",http://www.newcenturyjohnsoncity.com/,New York,Chinese restaurant,"Chinese restaurant, Chinese takeaway, Delivery Chinese restaurant",2,3.7,1,新世纪,"https://www.google.com/maps/place/New+Century/@42.2192797,-73.8656679,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPxGXOtI_PuG39vUiJdNys5oD1-tslz-BByRgs7!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPxGXOtI_PuG39vUiJdNys5oD1-tslz-BByRgs7%3Dw129-h86-k-no!7i5184!8i3456!4m11!1m2!2m1!1sNew+Century,+new+york!3m7!1s0x89ddbd0ab5e4edf9:0x308d26d429d20f08!8m2!3d42.2192797!4d-73.8656679!10e5!15sChVOZXcgQ2VudHVyeSwgbmV3IHlvcmtaFiIUbmV3IGNlbnR1cnkgbmV3IHlvcmuSARJjaGluZXNlX3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F1262n8dl3?entry=ttu"
63,23062,The Rice House,"https://www.google.com/maps/place/The+Rice+House/@37.4193575,-121.91570399999999,14z/data=!4m8!1m2!2m1!1sThe+Rice+House!3m4!1s0x808fc927c691deeb:0x47232bfca0a16221!8m2!3d37.4193575!4d-121.91570399999999",http://www.thericehouseca.com/,California,Chinese restaurant,"Chinese restaurant, Restaurant, Rice restaurant",2,3.5,1,三禾煲仔饭,"https://www.google.com/maps/place/The+Rice+House/@37.419159,-121.9161475,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNM4lsQXSuOi3P78voLB4fh6WuWlHjWh9ErZBPU!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNM4lsQXSuOi3P78voLB4fh6WuWlHjWh9ErZBPU%3Dw114-h86-k-no!7i8256!8i6200!4m11!3m10!1s0x808fc927c691deeb:0x47232bfca0a16221!5m3!1s2023-08-21!4m1!1i2!8m2!3d37.4193575!4d-121.915704!10e5!16s%2Fg%2F11fpmjtf4p?entry=ttu"
64,1897,Pacific Asian Bistro,"https://www.google.com/maps/place/Pacific+Asian+Bistro/@30.014038099999997,-81.39185479999999,14z/data=!4m8!1m2!2m1!1sPacific+Asian+Bistro!3m4!1s0x88e42e55e2770aa9:0x6b23e54cce7471c0!8m2!3d30.014038099999997!4d-81.39185479999999",http://www.pacificasianbistro.com/,Florida,Chinese restaurant,"Chinese restaurant, Asian restaurant, Japanese restaurant, Restaurant, Sushi restaurant, Thai restaurant",1,4.3,0,,
65,20864,New China,"https://www.google.com/maps/place/New+China/@37.054793599999996,-88.56805949999999,14z/data=!4m8!1m2!2m1!1sNew+China!3m4!1s0x887a1169c34f4231:0x625c30da71e33194!8m2!3d37.054793599999996!4d-88.56805949999999",https://newchinabuffetkytogo.com/,Kentucky,Chinese restaurant,"Chinese restaurant, Restaurant",1,3.6,1,中国,"https://www.google.com/maps/@42.9430337,-78.8684134,3a,19.2y,311.63h,95.39t/data=!3m7!1e1!3m5!1sdyZfyyM0e-rnWrRRe0KMjw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DdyZfyyM0e-rnWrRRe0KMjw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D240.79164%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
66,10401,Taku Chens,"https://www.google.com/maps/place/Taku+Chens/@40.969079099999995,-73.7088073,14z/data=!4m8!1m2!2m1!1sTaku+Chens!3m4!1s0x89c29119019eb17d:0x7028dcd72182ffb!8m2!3d40.969079099999995!4d-73.7088073",https://www.ordertakuchens.com/,New York,Chinese restaurant,Chinese restaurant,2,3.8,0,,
67,17924,Yee Chinese Restaurant,"https://www.google.com/maps/place/Yee+Chinese+Restaurant/@30.266626,-89.786456,14z/data=!4m8!1m2!2m1!1sYee+Chinese+Restaurant!3m4!1s0x889de410e9377905:0xb42c019fc2b89e9a!8m2!3d30.266626!4d-89.786456",http://yeechineserestaurant.wix.com/yeechinese,Louisiana,Chinese restaurant,Chinese restaurant,2,4.2,0,,
68,24667,Chef's Wok,"https://www.google.com/maps/place/Chef%27s+Wok/@37.777816699999995,-122.276775,14z/data=!4m8!1m2!2m1!1sChef%27s+Wok!3m4!1s0x808f80d801172a0d:0x4d02a509bd208302!8m2!3d37.777816699999995!4d-122.276775",http://www.alamedachefswok.com/%3Futm_source%3Dgmb%26utm_medium%3Dwebsite,California,Chinese restaurant,"Chinese restaurant, Asian restaurant",2,4,1,半岛海鲜酒家,"https://www.google.com/maps/@37.7778287,-122.2766848,3a,15y,318.21h,93.48t/data=!3m7!1e1!3m5!1s6BObW5wfQF-o4FIdcbdBhQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D6BObW5wfQF-o4FIdcbdBhQ%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D1.5882167%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
69,14370,China Dragon,"https://www.google.com/maps/place/China+Dragon/@36.762738999999996,-76.013138,14z/data=!4m8!1m2!2m1!1sChina+Dragon!3m4!1s0x89bac174f8963807:0x801f846ccc0e00e0!8m2!3d36.762738999999996!4d-76.013138",http://facebook.com/chinadragonrestaurant,Virginia,Chinese restaurant,Chinese restaurant,2,4.3,0,,
70,13997,Hong Kong,"https://www.google.com/maps/place/Hong+Kong/@38.0015194,-78.4964257,14z/data=!4m8!1m2!2m1!1sHong+Kong!3m4!1s0x89b3858382e28e29:0xf43745e9196c8db7!8m2!3d38.0015194!4d-78.4964257",http://www.hongkongcharlottesville.com/?utm_source=gmb,Virginia,Chinese takeaway,Chinese takeaway,2,4.3,1,香港餐馆,"https://www.google.com/maps/@33.878135,-117.591489,3a,72.9y,163.16h,87.18t/data=!3m7!1e1!3m5!1s0kzNF0luLmTLGJZ7MJx4HA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D0kzNF0luLmTLGJZ7MJx4HA%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D168.90852%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
71,14864,City Lights of China,"https://www.google.com/maps/place/City+Lights+of+China/@37.619030699999996,-77.63819749999999,14z/data=!4m8!1m2!2m1!1sCity+Lights+of+China!3m4!1s0x89b16b18a97d7aa5:0xa2ac5ee8703ca08d!8m2!3d37.619030699999996!4d-77.63819749999999",http://www.citylightsofchinava.com/?utm_source=gmb,Virginia,Chinese restaurant,Chinese restaurant,2,3.9,1,乐意饭店,"https://www.google.com/maps/place/City+Lights+of+China/@38.9807874,-77.1000724,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPXI4_pryF5Z4R2sBVGzMKZwcCkc48WDpKnvnib!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPXI4_pryF5Z4R2sBVGzMKZwcCkc48WDpKnvnib%3Dw114-h86-k-no!7i4032!8i3024!4m7!3m6!1s0x89b7c97dcef25c85:0x5957abe98ba7d0a3!8m2!3d38.9810712!4d-77.100085!10e5!16s%2Fg%2F1tfsnw_v?entry=ttu"
72,20551,Panda House,"https://www.google.com/maps/place/Panda+House/@34.7837369,-91.9011585,14z/data=!4m8!1m2!2m1!1sPanda+House!3m4!1s0x87d2de9836b920e9:0x58025b385b41ef85!8m2!3d34.7837369!4d-91.9011585",,Arkansas,Chinese restaurant,"Chinese restaurant, Buffet restaurant",1,3.9,1,熊猫,"https://www.google.com/maps/place/Panda+House/@40.8603574,-73.9281671,3a,15y,367h,92.34t/data=!3m7!1e1!3m5!1soPf1yWJ0qYZMp5FZ2vVm8Q!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DoPf1yWJ0qYZMp5FZ2vVm8Q%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D350.931%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m9!3m8!1s0x89c2f40425cfe0dd:0x77f16b32c7b1d31f!8m2!3d40.8606259!4d-73.9282199!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F1ptwrcybz?entry=ttu"
73,22538,Gee's Family Restaurant,"https://www.google.com/maps/place/Gee%27s+Family+Restaurant/@44.302368,-120.860458,14z/data=!4m8!1m2!2m1!1sGee%27s+Family+Restaurant!3m4!1s0x54b93271da8d9355:0xd9d68bce4acf2e43!8m2!3d44.302368!4d-120.860458",,Oregon,Chinese restaurant,Chinese restaurant,1,4.1,0,,
74,24046,King Size Dumpling,"https://www.google.com/maps/place/King+Size+Dumpling/@47.3053332,-122.312584,14z/data=!4m8!1m2!2m1!1sKing+Size+Dumpling!3m4!1s0x54905799ad84f6bd:0xfd412b32c6e9eef7!8m2!3d47.3053332!4d-122.312584",,Washington,Dumpling restaurant,Dumpling restaurant,2,4.9,0,,
75,30871,China Garden,"https://www.google.com/maps/place/China+Garden/@47.890087699999995,-97.06386769999999,14z/data=!4m8!1m2!2m1!1sChina+Garden!3m4!1s0x52c680c266e555d3:0xea220e9c9f075fff!8m2!3d47.890087699999995!4d-97.06386769999999",https://chinagardengf.com/,North Dakota,Chinese restaurant,Chinese restaurant,2,3.8,1,中国园,"https://www.google.com/maps/@40.7100398,-73.6253409,3a,75y,80.25h,116.28t/data=!3m6!1e1!3m4!1ssN9eYUVCQ_2QOIrAisrZDg!2e0!7i16384!8i8192?entry=ttu"
76,13728,China Dragon,"https://www.google.com/maps/place/China+Dragon/@33.8907203,-78.59153739999999,14z/data=!4m8!1m2!2m1!1sChina+Dragon!3m4!1s0x89008134fe2e32e9:0xbf8807789c071328!8m2!3d33.8907203!4d-78.59153739999999",http://www.chinadragonlittleriver.com/,South Carolina,Chinese restaurant,"Chinese restaurant, Delivery Restaurant",2,3.9,1,兴龙,"https://www.google.com/maps/place/China+Dragon/@40.6579476,-73.694513,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMjqki67qvwMpvEruT3qQKQ8OrkipHXghfdBl1B!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMjqki67qvwMpvEruT3qQKQ8OrkipHXghfdBl1B%3Dw86-h114-k-no!7i2988!8i3984!4m7!3m6!1s0x89c2648c74e6c8a5:0x5bef9800a8f1506e!8m2!3d40.6579476!4d-73.694513!10e5!16s%2Fg%2F1td4w5sh?entry=ttu"
77,3220,New China Restaurant,"https://www.google.com/maps/place/New+China+Restaurant/@33.935201,-83.95685499999999,14z/data=!4m8!1m2!2m1!1sNew+China+Restaurant!3m4!1s0x88f5bf3ec0fc11a5:0xf8c1f0adeb5488f3!8m2!3d33.935201!4d-83.95685499999999",,Georgia,Chinese restaurant,Chinese restaurant,2,3.5,1,中国,"https://www.google.com/maps/@42.9430337,-78.8684134,3a,15.3y,315.67h,96.46t/data=!3m7!1e1!3m5!1sdyZfyyM0e-rnWrRRe0KMjw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DdyZfyyM0e-rnWrRRe0KMjw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D48.26205%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
78,5427,Hong Kong Chinese Restaurant,"https://www.google.com/maps/place/Hong+Kong+Chinese+Restaurant/@44.3499219,-72.7423419,14z/data=!4m8!1m2!2m1!1sHong+Kong+Chinese+Restaurant!3m4!1s0x4cb59f312616a263:0x1b5c728ac3fcd343!8m2!3d44.3499219!4d-72.7423419",,Vermont,Chinese restaurant,Chinese restaurant,0,4.2,1,香港,"https://www.google.com/maps/@40.6679336,-73.3984961,3a,75y,160.59h,86.37t/data=!3m6!1e1!3m4!1sPi7jfR4v8V3Ak3N9-UIK9A!2e0!7i16384!8i8192?entry=ttu"
79,19574,Ace Chinese Restaurant,"https://www.google.com/maps/place/Ace+Chinese+Restaurant/@30.1692297,-95.5042654,14z/data=!4m8!1m2!2m1!1sAce+Chinese+Restaurant!3m4!1s0x86473110d1cbb1bb:0x1b6b4ff5e3abbb7d!8m2!3d30.1692297!4d-95.5042654",,Texas,Chinese restaurant,Chinese restaurant,2,2.6,0,,
80,601,China King,"https://www.google.com/maps/place/China+King/@39.665502499999995,-75.7259139,14z/data=!4m8!1m2!2m1!1sChina+King!3m4!1s0x89c7a9f761200d3d:0x769fa129284b8158!8m2!3d39.665502499999995!4d-75.7259139",https://mychinakingde.com/,Delaware,Chinese restaurant,"Chinese restaurant, Asian restaurant, Chinese takeaway, Delivery Restaurant",2,3.4,1,中国王,"https://www.google.com/maps/place/China+King/@40.7263544,-73.8517113,3a,95y,90t/data=!3m8!1e2!3m6!1sAF1QipODP8dmP4_wSlIhVfgVEjjalD4J25H0M_lp6Bun!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipODP8dmP4_wSlIhVfgVEjjalD4J25H0M_lp6Bun%3Dw129-h86-k-no!7i750!8i500!4m7!3m6!1s0x89c25f3622cd975d:0x26070b6fded808b2!8m2!3d40.7264878!4d-73.8515711!10e5!16s%2Fg%2F11j024p_pq?entry=ttu"
81,16596,Won Won Wok,"https://www.google.com/maps/place/Won+Won+Wok/@40.387014199999996,-111.91316719999999,14z/data=!4m8!1m2!2m1!1sWon+Won+Wok!3m4!1s0x874d81d41da8d613:0xa981fbfb01627d0!8m2!3d40.387014199999996!4d-111.91316719999999",http://www.wonwonwok.com/,Utah,Chinese restaurant,"Chinese restaurant, Restaurant",2,3.9,1,旺旺,"https://www.google.com/maps/place/Won+Won+Wok/@40.3869837,-111.9131598,44a,52.4y/data=!3m8!1e2!3m6!1sAF1QipNwk7InhWIM_dNAeMPiqgp0RO2T2iwcAOREkgSJ!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNwk7InhWIM_dNAeMPiqgp0RO2T2iwcAOREkgSJ%3Dw203-h360-k-no!7i2268!8i4032!4m16!1m8!3m7!1s0x874d81d41da8d613:0xa981fbfb01627d0!2sWon+Won+Wok!8m2!3d40.3870142!4d-111.9131672!10e5!16s%2Fg%2F1tgj995b!3m6!1s0x874d81d41da8d613:0xa981fbfb01627d0!8m2!3d40.3870142!4d-111.9131672!10e5!16s%2Fg%2F1tgj995b?entry=ttu"
