sample_id,national_id,name,location_link,site,us_state,type,subtypes,area,rating,has_name,CH_name,source
71,14864,City Lights of China,"https://www.google.com/maps/place/City+Lights+of+China/@37.619030699999996,-77.63819749999999,14z/data=!4m8!1m2!2m1!1sCity+Lights+of+China!3m4!1s0x89b16b18a97d7aa5:0xa2ac5ee8703ca08d!8m2!3d37.619030699999996!4d-77.63819749999999",http://www.citylightsofchinava.com/?utm_source=gmb,Virginia,Chinese restaurant,Chinese restaurant,2,3.9,1,乐意饭店,"https://www.google.com/maps/place/City+Lights+of+China/@38.9807874,-77.1000724,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPXI4_pryF5Z4R2sBVGzMKZwcCkc48WDpKnvnib!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPXI4_pryF5Z4R2sBVGzMKZwcCkc48WDpKnvnib%3Dw114-h86-k-no!7i4032!8i3024!4m7!3m6!1s0x89b7c97dcef25c85:0x5957abe98ba7d0a3!8m2!3d38.9810712!4d-77.100085!10e5!16s%2Fg%2F1tfsnw_v?entry=ttu"
72,20551,Panda House,"https://www.google.com/maps/place/Panda+House/@34.7837369,-91.9011585,14z/data=!4m8!1m2!2m1!1sPanda+House!3m4!1s0x87d2de9836b920e9:0x58025b385b41ef85!8m2!3d34.7837369!4d-91.9011585",,Arkansas,Chinese restaurant,"Chinese restaurant, Buffet restaurant",1,3.9,1,熊猫,"https://www.google.com/maps/place/Panda+House/@40.8603574,-73.9281671,3a,15y,367h,92.34t/data=!3m7!1e1!3m5!1soPf1yWJ0qYZMp5FZ2vVm8Q!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DoPf1yWJ0qYZMp5FZ2vVm8Q%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D350.931%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m9!3m8!1s0x89c2f40425cfe0dd:0x77f16b32c7b1d31f!8m2!3d40.8606259!4d-73.9282199!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F1ptwrcybz?entry=ttu"
75,30871,China Garden,"https://www.google.com/maps/place/China+Garden/@47.890087699999995,-97.06386769999999,14z/data=!4m8!1m2!2m1!1sChina+Garden!3m4!1s0x52c680c266e555d3:0xea220e9c9f075fff!8m2!3d47.890087699999995!4d-97.06386769999999",https://chinagardengf.com/,North Dakota,Chinese restaurant,Chinese restaurant,2,3.8,1,中国园,"https://www.google.com/maps/@40.7100398,-73.6253409,3a,75y,80.25h,116.28t/data=!3m6!1e1!3m4!1ssN9eYUVCQ_2QOIrAisrZDg!2e0!7i16384!8i8192?entry=ttu"
76,13728,China Dragon,"https://www.google.com/maps/place/China+Dragon/@33.8907203,-78.59153739999999,14z/data=!4m8!1m2!2m1!1sChina+Dragon!3m4!1s0x89008134fe2e32e9:0xbf8807789c071328!8m2!3d33.8907203!4d-78.59153739999999",http://www.chinadragonlittleriver.com/,South Carolina,Chinese restaurant,"Chinese restaurant, Delivery Restaurant",2,3.9,1,兴龙,"https://www.google.com/maps/place/China+Dragon/@40.6579476,-73.694513,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMjqki67qvwMpvEruT3qQKQ8OrkipHXghfdBl1B!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMjqki67qvwMpvEruT3qQKQ8OrkipHXghfdBl1B%3Dw86-h114-k-no!7i2988!8i3984!4m7!3m6!1s0x89c2648c74e6c8a5:0x5bef9800a8f1506e!8m2!3d40.6579476!4d-73.694513!10e5!16s%2Fg%2F1td4w5sh?entry=ttu"
77,3220,New China Restaurant,"https://www.google.com/maps/place/New+China+Restaurant/@33.935201,-83.95685499999999,14z/data=!4m8!1m2!2m1!1sNew+China+Restaurant!3m4!1s0x88f5bf3ec0fc11a5:0xf8c1f0adeb5488f3!8m2!3d33.935201!4d-83.95685499999999",,Georgia,Chinese restaurant,Chinese restaurant,2,3.5,1,中国,"https://www.google.com/maps/@42.9430337,-78.8684134,3a,15.3y,315.67h,96.46t/data=!3m7!1e1!3m5!1sdyZfyyM0e-rnWrRRe0KMjw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DdyZfyyM0e-rnWrRRe0KMjw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D48.26205%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
78,5427,Hong Kong Chinese Restaurant,"https://www.google.com/maps/place/Hong+Kong+Chinese+Restaurant/@44.3499219,-72.7423419,14z/data=!4m8!1m2!2m1!1sHong+Kong+Chinese+Restaurant!3m4!1s0x4cb59f312616a263:0x1b5c728ac3fcd343!8m2!3d44.3499219!4d-72.7423419",,Vermont,Chinese restaurant,Chinese restaurant,0,4.2,1,香港,"https://www.google.com/maps/@40.6679336,-73.3984961,3a,75y,160.59h,86.37t/data=!3m6!1e1!3m4!1sPi7jfR4v8V3Ak3N9-UIK9A!2e0!7i16384!8i8192?entry=ttu"
80,601,China King,"https://www.google.com/maps/place/China+King/@39.665502499999995,-75.7259139,14z/data=!4m8!1m2!2m1!1sChina+King!3m4!1s0x89c7a9f761200d3d:0x769fa129284b8158!8m2!3d39.665502499999995!4d-75.7259139",https://mychinakingde.com/,Delaware,Chinese restaurant,"Chinese restaurant, Asian restaurant, Chinese takeaway, Delivery Restaurant",2,3.4,1,中国王,"https://www.google.com/maps/place/China+King/@40.7263544,-73.8517113,3a,95y,90t/data=!3m8!1e2!3m6!1sAF1QipODP8dmP4_wSlIhVfgVEjjalD4J25H0M_lp6Bun!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipODP8dmP4_wSlIhVfgVEjjalD4J25H0M_lp6Bun%3Dw129-h86-k-no!7i750!8i500!4m7!3m6!1s0x89c25f3622cd975d:0x26070b6fded808b2!8m2!3d40.7264878!4d-73.8515711!10e5!16s%2Fg%2F11j024p_pq?entry=ttu"
81,16596,Won Won Wok,"https://www.google.com/maps/place/Won+Won+Wok/@40.387014199999996,-111.91316719999999,14z/data=!4m8!1m2!2m1!1sWon+Won+Wok!3m4!1s0x874d81d41da8d613:0xa981fbfb01627d0!8m2!3d40.387014199999996!4d-111.91316719999999",http://www.wonwonwok.com/,Utah,Chinese restaurant,"Chinese restaurant, Restaurant",2,3.9,1,旺旺,"https://www.google.com/maps/place/Won+Won+Wok/@40.3869837,-111.9131598,44a,52.4y/data=!3m8!1e2!3m6!1sAF1QipNwk7InhWIM_dNAeMPiqgp0RO2T2iwcAOREkgSJ!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNwk7InhWIM_dNAeMPiqgp0RO2T2iwcAOREkgSJ%3Dw203-h360-k-no!7i2268!8i4032!4m16!1m8!3m7!1s0x874d81d41da8d613:0xa981fbfb01627d0!2sWon+Won+Wok!8m2!3d40.3870142!4d-111.9131672!10e5!16s%2Fg%2F1tgj995b!3m6!1s0x874d81d41da8d613:0xa981fbfb01627d0!8m2!3d40.3870142!4d-111.9131672!10e5!16s%2Fg%2F1tgj995b?entry=ttu"
82,31474,Fong's Chinese Restaurant,"https://www.google.com/maps/place/Fong%27s+Chinese+Restaurant/@41.954580199999995,-87.8593874,14z/data=!4m8!1m2!2m1!1sFong%27s+Chinese+Restaurant!3m4!1s0x880fb5895bdba6e7:0x437c30c4ea993938!8m2!3d41.954580199999995!4d-87.8593874",http://www.bestfongs.com/,Illinois,Chinese restaurant,"Chinese restaurant, Chinese takeaway, Delivery Chinese restaurant, Family restaurant",2,4.2,1,常利,"https://www.google.com/maps/place/Fong's+Chinese+Restaurant/@41.9545762,-87.8596356,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMPth7tzjPKMoRekb3KgBTnXV1irTizw4u8OCVr!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMPth7tzjPKMoRekb3KgBTnXV1irTizw4u8OCVr%3Dw114-h86-k-no!7i4032!8i3024!4m7!3m6!1s0x880fb5895bdba6e7:0x437c30c4ea993938!8m2!3d41.9545802!4d-87.8593874!10e5!16s%2Fg%2F1ts1st_q?entry=ttu"
84,27277,Little Sichuan Restaurant,"https://www.google.com/maps/place/Little+Sichuan+Restaurant/@37.5637672,-122.32237719999999,14z/data=!4m8!1m2!2m1!1sLittle+Sichuan+Restaurant!3m4!1s0x808f9e700e7f5dc1:0xe297b6cae627cb6c!8m2!3d37.5637672!4d-122.32237719999999",,California,Chinese restaurant,"Chinese restaurant, Asian restaurant",2,4.0,1,福恩园,"https://www.google.com/maps/place/Little+Sichuan+Restaurant/@37.547704,-122.046339,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPlo5b0nL3EywHyb-GzBKdhDu3M9JMRKQP334uc!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPlo5b0nL3EywHyb-GzBKdhDu3M9JMRKQP334uc%3Dw97-h86-k-no!7i1904!8i1682!4m7!3m6!1s0x808fbe51aa062bd1:0x5cf19477b2706e5e!8m2!3d37.547704!4d-122.046339!10e5!16s%2Fg%2F1pp2x6_t4?entry=ttu"
85,3608,Szechuan House,"https://www.google.com/maps/place/Szechuan+House/@39.444394599999995,-76.62705629999999,14z/data=!4m8!1m2!2m1!1sSzechuan+House!3m4!1s0x89c80e4867b73601:0xd424852e5f417960!8m2!3d39.444394599999995!4d-76.62705629999999",http://szechuanhouse.net/,Maryland,Chinese restaurant,"Chinese restaurant, Sushi restaurant",2,3.8,1,川妹子,"https://www.google.com/maps/place/Szechuan+House/@40.2331068,-74.708777,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOv3tJiU3z6vQhln_bMZBHf0ZPJGGqNuXuNB_zv!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOv3tJiU3z6vQhln_bMZBHf0ZPJGGqNuXuNB_zv%3Dw152-h86-k-no!7i3024!8i1702!4m7!3m6!1s0x89c158c23fb35865:0x877591203dbfada9!8m2!3d40.2333824!4d-74.7087021!10e5!16s%2Fg%2F1tdm96yh?entry=ttu"
86,9921,China Pavillion,"https://www.google.com/maps/place/China+Pavillion/@40.856318699999996,-73.84376979999999,14z/data=!4m8!1m2!2m1!1sChina+Pavillion!3m4!1s0x89c2f354e189accb:0x31f39ed47bc793bd!8m2!3d40.856318699999996!4d-73.84376979999999",,New York,Chinese restaurant,"Chinese restaurant, Delivery Restaurant",2,4.1,1,厨王,"https://www.google.com/maps/place/China+Pavillion/@40.8563314,-73.8439459,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipO1IvAahI7qS1RGfK9XgqEQgMUV24zzFVyJXsjV!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipO1IvAahI7qS1RGfK9XgqEQgMUV24zzFVyJXsjV%3Dw86-h137-k-no!7i4642!8i7409!4m7!3m6!1s0x89c2f354e189accb:0x31f39ed47bc793bd!8m2!3d40.8563187!4d-73.8437698!10e5!16s%2Fg%2F1td2_c__?entry=ttu"
93,16458,Treasure Pot,"https://www.google.com/maps/place/Treasure+Pot/@39.8115814,-105.1287964,14z/data=!4m8!1m2!2m1!1sTreasure+Pot!3m4!1s0x876b8f4a2ed9175b:0xecf9c300ab7189fe!8m2!3d39.8115814!4d-105.1287964",https://www.treasurepotarvadaco.com/,Colorado,Chinese restaurant,Chinese restaurant,2,4.3,1,聚宝居,"https://www.google.com/maps/place/Treasure+Pot/@39.811645,-105.128667,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNgxOt2zE3sQ5l-3iR6yHfPtD9IAjRuJ6kT4JLU!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNgxOt2zE3sQ5l-3iR6yHfPtD9IAjRuJ6kT4JLU%3Dw203-h270-k-no!7i3024!8i4032!4m15!1m7!3m6!1s0x876b8f4a2ed9175b:0xecf9c300ab7189fe!2sTreasure+Pot!8m2!3d39.8115814!4d-105.1287964!16s%2Fg%2F11h552mvmq!3m6!1s0x876b8f4a2ed9175b:0xecf9c300ab7189fe!8m2!3d39.8115814!4d-105.1287964!10e5!16s%2Fg%2F11h552mvmq?entry=ttu"
95,4477,Number One Taste,"https://www.google.com/maps/place/Number+One+Taste/@42.4686095,-71.06698759999999,14z/data=!4m8!1m2!2m1!1sNumber+One+Taste!3m4!1s0x89e37309f18248a5:0x72966196a85481ea!8m2!3d42.4686095!4d-71.06698759999999",http://www.number1tastema.com/,Massachusetts,Chinese restaurant,Chinese restaurant,2,4.1,1,聚仙楼,"https://www.google.com/maps/place/Number+One+Taste/@42.468468,-71.0670583,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPRHgYxuBFcG5Nuu9pwnC9bdg5D5vFQRWWZAuuT!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPRHgYxuBFcG5Nuu9pwnC9bdg5D5vFQRWWZAuuT%3Dw203-h270-k-no!7i3024!8i4032!4m10!1m2!2m1!1sNumber+One+Taste!3m6!1s0x89e37309f18248a5:0x72966196a85481ea!8m2!3d42.4686095!4d-71.0669876!10e5!16s%2Fg%2F1tdc674q?entry=ttu"
97,21480,Happy Garden,"https://www.google.com/maps/place/Happy+Garden/@40.2992427,-121.23705659999999,14z/data=!4m8!1m2!2m1!1sHappy+Garden!3m4!1s0x809d96339c446c6f:0x2e264c7b998a5962!8m2!3d40.2992427!4d-121.23705659999999",,California,Chinese restaurant,Chinese restaurant,0,4.6,1,乐园,"https://www.google.com/maps/place/Happy+Garden/@40.2994083,-121.2374053,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipP-l0MqMbjxtcjsbIRgp_P1C5cRAdMxLFHvdYYB!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipP-l0MqMbjxtcjsbIRgp_P1C5cRAdMxLFHvdYYB%3Dw184-h86-k-no!7i4000!8i1868!4m15!1m7!3m6!1s0x809d96339c446c6f:0x2e264c7b998a5962!2sHappy+Garden!8m2!3d40.2992427!4d-121.2370566!16s%2Fg%2F1hc31q9rd!3m6!1s0x809d96339c446c6f:0x2e264c7b998a5962!8m2!3d40.2992427!4d-121.2370566!10e5!16s%2Fg%2F1hc31q9rd?entry=ttu"
101,22989,Rose Palace,"https://www.google.com/maps/place/Rose+Palace/@38.4238018,-121.4451423,14z/data=!4m8!1m2!2m1!1sRose+Palace!3m4!1s0x809ac62753093cb9:0xe21d7c2d55b7b52e!8m2!3d38.4238018!4d-121.4451423",,California,Chinese restaurant,"Chinese restaurant, Delivery Restaurant, Restaurant",2,4.3,1,玫瑰园,"https://www.google.com/maps/place/Rose+Palace/@38.4232996,-121.4454385,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOY5amv5dlKdLK6vbT7lSu26NCYDsptmk7aIsMQ!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOY5amv5dlKdLK6vbT7lSu26NCYDsptmk7aIsMQ%3Dw114-h86-k-no!7i4032!8i3024!4m15!1m7!3m6!1s0x809ac62753093cb9:0xe21d7c2d55b7b52e!2sRose+Palace!8m2!3d38.4238018!4d-121.4451423!16s%2Fg%2F1tnl1n9j!3m6!1s0x809ac62753093cb9:0xe21d7c2d55b7b52e!8m2!3d38.4238018!4d-121.4451423!10e5!16s%2Fg%2F1tnl1n9j?entry=ttu"
103,4695,Mandarin Restaurant,"https://www.google.com/maps/place/Mandarin+Restaurant/@42.3793778,-71.09540989999999,14z/data=!4m8!1m2!2m1!1sMandarin+Restaurant!3m4!1s0x89e370cae108bd17:0xecdbbbd546cb43f!8m2!3d42.3793778!4d-71.09540989999999",,Massachusetts,Chinese restaurant,"Chinese restaurant, Delivery Restaurant",2,3.8,1,华明,"https://www.google.com/maps/place/Mandarin+Restaurant/@42.37953,-71.0953048,3a,100.3y,90t/data=!3m8!1e2!3m6!1sAF1QipOQ_rwXSojgCBjrpf_bC7jtKON0V8dmkK07teG7!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOQ_rwXSojgCBjrpf_bC7jtKON0V8dmkK07teG7%3Dw203-h135-k-no!7i750!8i500!4m11!1m2!2m1!1sMandarin+Restaurant!3m7!1s0x89e370cae108bd17:0xecdbbbd546cb43f!8m2!3d42.3793778!4d-71.0954099!10e5!15sChNNYW5kYXJpbiBSZXN0YXVyYW50IgOIAQFaFSITbWFuZGFyaW4gcmVzdGF1cmFudJIBEmNoaW5lc2VfcmVzdGF1cmFudOABAA!16s%2Fg%2F1tf3pxqh?entry=ttu"
105,15057,China A Go Go,"https://www.google.com/maps/place/China+A+Go+Go/@36.316066899999996,-115.30892229999999,14z/data=!4m8!1m2!2m1!1sChina+A+Go+Go!3m4!1s0x80c893af09dc530d:0x8741a98405a9d660!8m2!3d36.316066899999996!4d-115.30892229999999",http://www.chinaagogo.com/,Nevada,Chinese restaurant,Chinese restaurant,2,3.8,1,色香味美,"https://www.google.com/maps/place/China+A+Go+Go/@36.3158685,-115.3083463,6a,54y/data=!3m8!1e2!3m6!1sAF1QipONMb0LAyOOPFQIZkGDPbp3-cI-2wIPabIY_DNu!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipONMb0LAyOOPFQIZkGDPbp3-cI-2wIPabIY_DNu%3Dw203-h270-k-no!7i3024!8i4032!4m10!1m2!2m1!1sChina+A+Go+Go!3m6!1s0x80c893af09dc530d:0x8741a98405a9d660!8m2!3d36.3160669!4d-115.3089223!10e5!16s%2Fg%2F11hj74mnfh?entry=ttu"
106,5507,Sing Long Carryout,"https://www.google.com/maps/place/Sing+Long+Carryout/@38.953310099999996,-77.02735419999999,14z/data=!4m8!1m2!2m1!1sSing+Long+Carryout!3m4!1s0x89b7c86ecda54627:0xaa7bafbbd3350506!8m2!3d38.953310099999996!4d-77.02735419999999",http://www.singlongcarryout.com/?utm_source=gmb,District Of Columbia,Chinese restaurant,"Chinese restaurant, American restaurant, Asian fusion restaurant, Chinese takeaway, Delivery Restaurant, Sandwich shop",2,3.9,1,兴隆,"https://www.google.com/maps/place/Sing+Long+Carryout/@38.9533184,-77.0274737,3a,75y,80h,110t/data=!3m8!1e1!3m6!1sAF1QipP1_PYtQ3uYJKrawH8EG31zJv2QChSZSK49RW4u!2e10!3e11!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipP1_PYtQ3uYJKrawH8EG31zJv2QChSZSK49RW4u%3Dw86-h86-k-no-pi-13.156214-ya27.783573-ro0.117330685-fo100!7i5376!8i2688!4m15!1m7!3m6!1s0x89b7c86ecda54627:0xaa7bafbbd3350506!2sSing+Long+Carryout!8m2!3d38.9533101!4d-77.0273542!16s%2Fg%2F1vgx1nb5!3m6!1s0x89b7c86ecda54627:0xaa7bafbbd3350506!8m2!3d38.9533101!4d-77.0273542!10e5!16s%2Fg%2F1vgx1nb5?entry=ttu"
107,17929,Chinese & American Restaurant,"https://www.google.com/maps/place/Chinese+%26+American+Restaurant/@29.9621647,-90.14282539999999,14z/data=!4m8!1m2!2m1!1sChinese+%26+American+Restaurant!3m4!1s0x8620a54fd53c1cd3:0x8f566f267d8e776!8m2!3d29.9621647!4d-90.14282539999999",https://chineseamericancafe.com/,Louisiana,Chinese restaurant,Chinese restaurant,2,4.1,1,中美,"https://www.google.com/maps/place/Chinese+%26+American+Restaurant/@29.9621647,-90.1428254,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMbpK8Qk7fORLWL3aBQ_OgWcEMsoZFx5DCWtTCj!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMbpK8Qk7fORLWL3aBQ_OgWcEMsoZFx5DCWtTCj%3Dw203-h114-k-no!7i1920!8i1080!4m15!1m7!3m6!1s0x8620a54fd53c1cd3:0x8f566f267d8e776!2sChinese+%26+American+Restaurant!8m2!3d29.9621647!4d-90.1428254!16s%2Fg%2F1td5xj3h!3m6!1s0x8620a54fd53c1cd3:0x8f566f267d8e776!8m2!3d29.9621647!4d-90.1428254!10e5!16s%2Fg%2F1td5xj3h?entry=ttu"
109,559,China Taste,"https://www.google.com/maps/place/China+Taste/@38.896739499999995,-75.4429131,14z/data=!4m8!1m2!2m1!1sChina+Taste!3m4!1s0x89b890a900a5966f:0x7faf13cf5f30a00c!8m2!3d38.896739499999995!4d-75.4429131",http://chinataste19963.com/menu/,Delaware,Chinese restaurant,Chinese restaurant,1,4.2,1,昌旺,"https://www.google.com/maps/place/China+Taste/@38.8966674,-75.4428905,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOcRwqfHXy273TLP5db3325a-Pz7eSFp0M6ZEUR!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOcRwqfHXy273TLP5db3325a-Pz7eSFp0M6ZEUR%3Dw203-h133-k-no!7i3635!8i2389!4m10!1m2!2m1!1sChina+Taste!3m6!1s0x89b890a900a5966f:0x7faf13cf5f30a00c!8m2!3d38.8967395!4d-75.4429131!10e5!16s%2Fg%2F11bx89zyyh?entry=ttu"
111,26874,Tasty Delight,"https://www.google.com/maps/place/Tasty+Delight/@34.106394099999996,-117.93307019999999,14z/data=!4m8!1m2!2m1!1sTasty+Delight!3m4!1s0x80c2d803ae27a233:0xe5c963ac02599a74!8m2!3d34.106394099999996!4d-117.93307019999999",https://www.tastydelightca.com/,California,Chinese restaurant,"Chinese restaurant, Bubble tea store, Diner, Restaurant",2,4.5,1,厨之味,"https://www.google.com/maps/place/Tasty+Delight/@34.1065793,-117.9330723,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOwEVdNhtPJ5fbfeq10wyJJSNzu5Ty3JH2757o6!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOwEVdNhtPJ5fbfeq10wyJJSNzu5Ty3JH2757o6%3Dw114-h86-k-no!7i5120!8i3840!4m15!1m7!3m6!1s0x80c2d803ae27a233:0xe5c963ac02599a74!2sTasty+Delight!8m2!3d34.1063941!4d-117.9330702!16s%2Fg%2F12627y3br!3m6!1s0x80c2d803ae27a233:0xe5c963ac02599a74!8m2!3d34.1063941!4d-117.9330702!10e5!16s%2Fg%2F12627y3br?entry=ttu"
112,24024,Hood River Restaurant,"https://www.google.com/maps/place/Hood+River+Restaurant/@45.7092155,-121.51246909999999,14z/data=!4m8!1m2!2m1!1sHood+River+Restaurant!3m4!1s0x54960e6ed3ed57c1:0x533776c51ef82dd!8m2!3d45.7092155!4d-121.51246909999999",,Oregon,Chinese restaurant,Chinese restaurant,1,4.2,1,山河酒家,"https://www.google.com/maps/place/Hood+River+Restaurant/@45.7092092,-121.5124336,15a,66.7y/data=!3m8!1e2!3m6!1sAF1QipMqLuDX_lDvwMu3Zah1_veDJYCn_bRtmmu0WrYD!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMqLuDX_lDvwMu3Zah1_veDJYCn_bRtmmu0WrYD%3Dw114-h86-k-no!7i4160!8i3120!4m10!1m2!2m1!1sHood+River+Restaurant!3m6!1s0x54960e6ed3ed57c1:0x533776c51ef82dd!8m2!3d45.7092155!4d-121.5124691!10e5!16s%2Fg%2F1trc4p0_?entry=ttu"
113,17220,China Harbor,"https://www.google.com/maps/place/China+Harbor/@29.3578646,-98.4948984,14z/data=!4m8!1m2!2m1!1sChina+Harbor!3m4!1s0x865c5872d78f022f:0xc4196a7c2595aea8!8m2!3d29.3578646!4d-98.4948984",,Texas,Chinese restaurant,"Chinese restaurant, Buffet restaurant",2,3.7,1,中港城,"https://www.google.com/maps/place/China+Harbor/@29.3578755,-98.4946605,6a,69.5y/data=!3m8!1e2!3m6!1sAF1QipMvvahgtIp8dSGfYxfILvgGOfw-0tqpwOPCH4h4!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMvvahgtIp8dSGfYxfILvgGOfw-0tqpwOPCH4h4%3Dw203-h361-k-no!7i1456!8i2592!4m10!1m2!2m1!1sChina+Harbor!3m6!1s0x865c5872d78f022f:0xc4196a7c2595aea8!8m2!3d29.3578646!4d-98.4948984!10e5!16s%2Fg%2F1tq4rhrr?entry=ttu"
115,16309,Dynasty Chinese Restaurant,"https://www.google.com/maps/place/Dynasty+Chinese+Restaurant/@48.194318599999995,-106.635429,14z/data=!4m8!1m2!2m1!1sDynasty+Chinese+Restaurant!3m4!1s0x533dab9e5e4a15ed:0xd65ee4c42ec9a83d!8m2!3d48.194318599999995!4d-106.635429",,Montana,Chinese restaurant,"Chinese restaurant, Asian restaurant, Restaurant",0,3.9,1,皇朝,"https://www.google.com/maps/place/Dynasty+Chinese+Restaurant/@48.1943552,-106.6351053,25a,50.4y/data=!3m8!1e2!3m6!1sAF1QipOCsBMHCqUKWC8PurX1mcdmiHwJT1Vl0IvucWMu!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOCsBMHCqUKWC8PurX1mcdmiHwJT1Vl0IvucWMu%3Dw152-h86-k-no!7i4032!8i2268!4m10!1m2!2m1!1sDynasty+Chinese+Restaurant!3m6!1s0x533dab9e5e4a15ed:0xd65ee4c42ec9a83d!8m2!3d48.1943186!4d-106.635429!10e5!16s%2Fg%2F11ckqrfl69?entry=ttu"
116,23578,Spicy City,"https://www.google.com/maps/place/Spicy+City/@33.705821,-117.784167,14z/data=!4m8!1m2!2m1!1sSpicy+City!3m4!1s0x80dcdcf55587eb37:0x52c97f9d1d31f28a!8m2!3d33.705821!4d-117.784167",https://www.spicycityirvineca.com/,California,Sichuan restaurant,"Sichuan restaurant, Chinese restaurant, Restaurant",2,4.1,1,云川园,"https://www.google.com/maps/place/Spicy+City/@33.705821,-117.784167,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPGIZ40GXhj8xu0BMKS2SDXeZUN4jQf3lPMAk0s!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPGIZ40GXhj8xu0BMKS2SDXeZUN4jQf3lPMAk0s%3Dw128-h86-k-no!7i6127!8i4085!4m15!1m7!3m6!1s0x80dcdcf55587eb37:0x52c97f9d1d31f28a!2sSpicy+City!8m2!3d33.705821!4d-117.784167!16s%2Fg%2F1hc1nvsgj!3m6!1s0x80dcdcf55587eb37:0x52c97f9d1d31f28a!8m2!3d33.705821!4d-117.784167!10e5!16s%2Fg%2F1hc1nvsgj?entry=ttu"
